书名,作者,出版社,出品方,副标题,原作名,出版年,页数,定价,装帧,丛书,ISBN,豆瓣评分,评价数,常用标签
C++程序设计语言,裘宗燕,机械工业出版社,,,The,2010-3-1,905,99.00元,平装,计算机科学丛书,9787111298854, 8.8 ,195,['C++', '编程', '计算机', '程序设计', 'C/C++', 'C++之父', '经典', 'Programming']
数据结构与算法分析,韦斯 (Mark Allen Weiss),机械工业出版社,,Java语言描述,Data,2009-1-1,400,55.00元,平装,计算机科学丛书,9787111231837, 8.3 ,266,['数据结构', 'Java', '算法', '算法、数据结构', '计算机', '编程', 'java', '计算机科学']
代码之外的功夫,[美] Gregory T. Brown,人民邮电出版社,,程序员精进之路,Programming,2018-3-1,124,49.00元,平装,图灵程序设计丛书·程序员修炼系列,9787115478375, 6.7 ,85,['编程', '软件开发', '计算机', '程序员修养', '软技能', '计算机科学', '思维', '职场']
Understanding UNIX/LINUX  Programming,Bruce Molay,Prentice,,A,,2002-12-05,530,USD,Paperback,,9780130083968, 10.0 ,17,['Linux', 'programming', '计算机', 'Unix', '编程', 'Linux/Unix', 'uinx/linux', '编程语言']
第一本Docker书 修订版,詹姆斯·特恩布尔 (James Turnbull),人民邮电出版社,,,,2016-4-1,264,CNY,平装,,9787115419330, 8.3 ,237,['Docker', '计算机', '容器', 'docker', '虚拟化', '容器架构', '编程', '计算机科学']
数据结构与算法分析,韦斯(Mark Allen Weiss),机械工业出版社,,C语言描述,Data,2010-8,511,45.00元,平装,经典原版书库,9787111312802, 9.1 ,83,['数据结构', '算法', '计算机', 'C', 'Algorithms', '计算机科学', '编程', '数据结构与算法']
大规模分布式存储系统,杨传辉,机械工业出版社,,原理解析与架构实战,,2013-9-1,293,59,平装,大数据技术丛书,9787111430520, 7.8 ,451,['分布式', '存储', '大数据', '架构', '计算机', '软件架构', 'distributed-system', '编程']
离散数学及其应用（原书第5版）,袁崇义,机械工业出版社,,,Discrete,2007-6,804,79.00元,平装,计算机科学丛书,9787111203261, 9.1 ,644,['离散数学', '数学', '计算机科学', '计算机', '编程基础', '经典', '教材', '科普']
Exceptional C++,Herb Sutter,Addison-Wesley,,47,,1999-11-18,240,USD,Paperback,C++ In-Depth Series,9780201615623, 8.6 ,87,['C++', '编程', 'programming', '计算机', '程序设计', 'C/C++', '经典', '编程语言']
Python编程导论（第2版）,[美] John V. Guttag,人民邮电出版社,,,Introduction,2018-2-1,328,69.00元,平装,图灵程序设计丛书·Python系列,9787115473769, 8.2 ,34,['Python', '计算机科学', 'python', '计算机', '编程', '程序设计', '计算思维', '计算科学']
你不知道的JavaScript（中卷）,[美] Kyle Simpson,人民邮电出版社,,,,2016-8,358,79.00元,平装,你不知道的JavaScript,9787115431165, 8.8 ,288,['JavaScript', '前端开发', '前端', 'javascript', 'Web前端开发', '编程', '计算机', '技术']
Python数据分析,麦金尼 (Wes McKinney),东南大学出版社,,,,2013-5-1,452,CNY,平装,,9787564142049, 8.2 ,55,['Python', '数据分析', '编程', '数据_分析', '金融', 'IT', '计算机科学', 'script']
编程珠玑（英文版・第2版）,[美]
            Jon Bentley,人民邮电出版社,,,Programming,2010-8,239,39.00元,塑封,图灵程序设计丛书·程序员修炼系列,9787115232601, 9.4 ,120,['算法', '编程', '计算机', 'programming', '程序设计', 'Algorithm', '数据结构', '理论基础']
Head First Servlets&JSP（第二版·中文版）,巴萨姆(Bryan Basham),中国电力出版社,,通过SCWCD考试之路,,2010-8,879,118.00元,平装,O'Reilly深入浅出系列,9787508388977, 9.2 ,51,['servlet', 'Java', 'web开发', 'JSP', '计算机', '编程', 'javaEE', 'jsp']
Node.js开发指南,郭家寶（BYVoid）,人民邮电出版社,,,,2012-7,178,45.00元,平装,图灵原创,9787115283993, 7.5 ,722,['Node.js', 'JavaScript', 'Web开发', '后端开发', '计算机', '编程', 'Web', '后端']
Java技术手册（第6版）,Benjamin J Evans,人民邮电出版社,,,Java,2015-12-1,329,79.00,平装,图灵程序设计丛书·Java系列,9787115406095, 8.0 ,50,['Java', '计算机', 'JAVA', '编程', '编程语言', "O'Reilly", '基础', '程序设计']
面向对象葵花宝典：思想、技巧与实践,李运华 编著,电子工业出版社,博文视点,,,2015-12,380,69,,,9787121274732, 8.1 ,40,['面向对象', '编程', '软件架构', '软件工程', '软件开发', '设计模式', '好书，值得一读', '程序设计']
Python Data Science Handbook,Jake VanderPlas,O'Reilly,,Tools,,2016-6-25,500,USD,Paperback,,9781491912058, 9.2 ,106,['Python', '数据分析', '数据科学', '机器学习', '数据挖掘', '统计学', 'python', 'pandas']
深入理解LINUX网络技术内幕,Christian Benvenuti,中国电力出版社,,,Understanding,2009-6,996,128.00元,,,9787508379647, 8.5 ,48,['linux', '网络', 'kernel', '网络编程', 'network', '深入理解LINUX网络技术内幕', 'Linux', '计算机']
Tomcat架构解析,刘光瑞,人民邮电出版社,,,,2017-5,380,79.00元,平装,图灵原创,9787115453693, 7.8 ,41,['Tomcat', 'Java', '架构', '计算机', 'Web', 'java', '工具书', '技术']
C++语言的设计与演化,斯特劳斯特鲁普,科学出版社,,,The,2012-3,400,86.00元,平装,,9787030333469, 9.2 ,99,['C++', 'C/C++', '编程', '程序设计', '计算机', '编程语言', '计算机科学', '编程艺术']
Java多线程编程实战指南（核心篇）,黄文海,电子工业出版社,博文视点,,,2017-4,480,89,平装,Java多线程编程实战系列,9787121310652, 8.8 ,109,['Java', '多线程', 'Java多线程', '并发', '计算机', 'java', '计算机科学', '挺不错的一本书']
测试驱动开发,Kent Beck,中国电力出版社,,,,2003-8-1,248,32.00,平装(无盘),,9787508314013, 8.7 ,130,['TDD', '敏捷开发', '软件开发', '软件工程', '软件测试', '计算机', 'agile', '编程']
深入理解程序设计,[美] Jonathan Bartlett,人民邮电出版社,,使用Linux汇编语言,Programming,2014-1,208,49.00,平装,图灵程序设计丛书·Linux/UNIX系列,9787115337887, 8.3 ,71,['汇编', '计算机', '编程', 'Linux/Unix', '程序设计', 'Linux', '计算机科学', '计算机体系结构']
The Art of Computer Programming, Volumes 1-3 Boxed Set,[美]
            Donald Knuth,Addison-Wesley,,TAOCP,,1998-10-15,896,USD,Hardcover,,9780201485417, 9.5 ,114,['算法', '计算机科学', 'Programming', '计算机', '经典', '编程', 'Knuth', 'Algorithm']
重构（第2版）,Martin Fowler,人民邮电出版社,异步图书,改善既有代码的设计,Refactoring:,2019-5,422,99,平装,异步图书-程序员必读经典系列,9787115508652, 9.2 ,28,['编程', '软件工程', '计算机', '程序设计', '经典', '架构', '年份_2019', '途径_纸本']
单页Web应用,米可夫斯基 (Michael S. Mikowski),人民邮电出版社,,JavaScript从前端到后端,Single,2014-9-1,388,CNY,平装,,9787115363626, 7.6 ,91,['JavaScript', '前端', '前端开发', 'SPA', 'web', '计算机', 'JS', '编程']
Debugging,David J Agans,AMACOM,,The,,2006-11-5,192,USD,Paperback,,9780814474570, 8.3 ,35,['debug', '编程', 'Debugging', '调试', '计算机', 'programming', '软件调试', '程序设计']
编程珠玑(第二版),[美] Jon Bentley,中国电力出版社,,,Programming,2004-4,217,28.00元,平装,,9787508319148, 8.9 ,974,['编程', '算法', '编程珠玑', '计算机', '程序设计', 'programming', '编程基本功', '经典']
R Cookbook,Paul Teetor,O'Reilly,,,,2011-3-22,436,USD,Paperback,O'Reilly Cookbook,9780596809157, 9.1 ,96,['R', '统计', 'Statistics', '编程', '数据分析', '数据挖掘', '机器学习', 'Programming']
UNIX网络编程 卷1：套接字联网API（第3版）,W.Richard Stevens,人民邮电出版社,图灵教育,卷1：套接字联网API,Unix,2010-6,804,129.00元,平装,,9787115228406, 9.3 ,378,['网络编程', 'UNIX', '网络', '计算机', '编程', 'linux', 'Network', 'programming']
编程珠玑,[美]
            Jon Bentley,人民邮电出版社,,,,2006-11,239,28.0,平装,典藏原版书苑,9787115151711, 9.2 ,406,['编程', '算法', '计算机', 'programming', '程序设计', '经典', '计算机科学', 'algorithm']
Python从入门到项目实践,明日科技,吉林大学出版社,,,,2018-8-1,576,99.8,平装,,9787569226614, 7.6 ,13,['Python', 'python', '编程', '计算机科学', '工具书', '小白', '基础', '20191101京东']
DirectX 12 3D 游戏开发实战,Frank D. Luna,人民邮电出版社,,,Introduction,2019-1,742,148.00元,平装,,9787115479211, 9.6 ,21,['DirectX', '游戏开发', '计算机图形学', '游戏编程', '图形学', '3D', '引擎开发', '计算机']
算法竞赛入门经典,陈锋,清华大学出版社,,习题与解答,,2018-1-1,,69.80元,平装,,9787302476580,  ,0,['计算机', '算法', 'ACM', '编程', '刘汝佳']
奔跑吧，程序员,[美]叶夫根尼·布里克曼（Yevgeniy Brikman）,人民邮电出版社,图灵教育,从零开始打造产品、技术和团队,Hello,,2018-7,376,99.00元,平装,,9787115483669, 8.1 ,46,['创业', '软件开发', '计算机', '编程', '软件工程', '互联网', '成长', '程序设计']
操作系统,William Stallings,机械工业出版社,,精髓与设计原理（原书第6版）,Operating,2010.9,572,69.00元,平装,计算机科学丛书,9787111304265, 8.7 ,229,['操作系统', '计算机', '计算机科学', '经典', 'OS', '计算机技术', '编程', 'ComputerSystem']
左手MongoDB，右手Redis——从入门到商业实战,谢乾坤,电子工业出版社,博文视点,,,2019-2,340,79,平装,,9787121358807, 7.9 ,28,['MongoDB', 'Redis', '数据库', '计算机', 'Python', 'NoSQL', '计算科学', '编程']
Programming Pearls,[美]
            Jon Bentley,Addison-Wesley,,,,1999-10-7,256,USD,Paperback,,9780201657883, 9.5 ,167,['programming', '算法', '编程', '计算机', '计算机科学', 'algorithm', '经典', '程序设计']
薛小小学Java,[德] 菲利普·阿克曼,人民邮电出版社,,,,2020-2,702,139.00元,平装,图灵程序设计丛书·Java系列,9787115525031,  ,0,['计算机', '编程', '入门', 'Java']
软件开发本质论,Ron Jeffries,人民邮电出版社图灵分社,,求简约、体现价值、逐步构建,The,2017-1,160,39,平装,图灵程序设计丛书·程序员修炼系列,9787115441102, 7.1 ,62,['软件开发', '软件工程', '敏捷', '敏捷开发', '计算机', '编程', '架构', '思维']
Java性能权威指南,奥克斯 (Scott Oaks),人民邮电出版社,,,Java,2016-3-1,312,CNY,平装,图灵程序设计丛书·Java系列,9787115413765, 8.0 ,126,['Java', '性能优化', 'JVM', 'java', '性能', '计算机', 'java性能优化', '编程']
教孩子学编程 python语言版,佩恩 (Bryson Payne),人民邮电出版社,,,Teach,2016-3-1,250,39,平装,,9787115416346, 8.7 ,30,['Python', '儿童编程', '编程', '计算机', 'python', '育儿', '儿童教育', 'IT']
Head First Python（中文版）,巴里（Barry.P.）,中国电力出版社,,Head,,2012-3-1,457,68.00元,平装,O'Reilly深入浅出系列,9787512322233, 7.9 ,615,['python', '编程', 'Python', '计算机', '程序设计', 'Programming', '入门', '计算机科学']
C++性能优化指南,Kurt Guntheroth,人民邮电出版社,,,Optimized,2018-1-2,282,89.00,平装,图灵程序设计丛书·C/C++系列,9787115471390, 8.0 ,18,['C++', '性能提升', 'C/C++', '计算机', '编程', '性能优化', '计算机科学', '软件']
The Scheme Programming Language, 4th Edition,R. Kent Dybvig,The,,,,2009-7-31,504,USD,Paperback,,9780262512985, 9.2 ,43,['scheme', '函数式编程', 'Lisp', 'Scheme', '计算机科学', '编程', 'Programming', '计算机']
Go语言编程,许式伟,人民邮电出版社,,,,2012-8,300,49.00元,平装,图灵原创,9787115290366, 7.1 ,557,['go语言', 'Go', '编程', '编程语言', '程序设计', 'golang', '计算机', 'programming']
疯狂Android讲义（第4版）,李刚,电子工业出版社,,,,2019-3,764,139.00元,平装,,9787121360091,  ,0,['编程', '最新版', 'Android', '计算机', '程序设计']
对比Excel，轻松学习Python数据分析,张俊红,电子工业出版社,博文视点,,,2019-2,284,59,平装,,9787121357930, 7.6 ,108,['Python', '数据分析', 'Excel', '工具', '数据思维', '对比学习法', '编程', '实践者解答']
Java实践指南,[美]菲利普·约翰逊,,,,Java,2019-9-9,131,49.00元,,图灵程序设计丛书·Java系列,9787115517869,  ,0,['计算机', '编程', 'Java', '未分类', 'Kindle', 'IT_Java', 'IT', '2020']
研磨设计模式,陈臣,清华大学出版社,,,,2011-1,783,89.00元,平装,,9787302239239, 8.5 ,123,['设计模式', '软件工程&设计模式', 'java', '编程', '软件工程', '程序设计', '软件开发', '计算机']
深入理解JavaScript特性,[阿根廷] 尼古拉斯 • 贝瓦夸,人民邮电出版社,,,,2019-5,264,79.00元,平装,图灵程序设计丛书·Web开发系列,9787115510402, 8.3 ,12,['JavaScript', '前端开发', 'es6', '编程', '力荐', 'programming']
Head First JavaScript Programming,Eric T. Freeman,O'Reilly,,,,2014-4-10,704,USD,Paperback,,9781449340131, 8.7 ,42,['JavaScript', 'HeadFirst', 'Programming', '前端', '编程', 'Web', '计算机', 'programming']
Processing语言权威指南,Casey Reas,电子工业出版社,,,,2013-10-1,736,139.00,平装,,9787121213526, 9.5 ,51,['processing', '交互设计', '编程', '设计', '数据可视化', '新媒体', '可视化', 'Processing']
Go 语言程序设计,Mark Summerfield,人民邮电出版社,,,Programming,2013-8-1,354,CNY,平装,新锐编程语言集萃,9787115317902, 7.0 ,109,['go语言', 'golang', 'Go', '编程', '计算机', '软件开发', '程序设计语言', 'programming']
改变未来的九大算法,[美] 约翰.麦考密克,中信出版社,,,Nine,2013-6,247,39.00元,,,9787508639017, 7.8 ,360,['算法', '计算机', '科普', '计算机科学', '编程', '互联网', '程序设计', 'Programming']
PHP和MySQL Web开发(原书第4版),Luke Welling,机械工业出版社,,,PHP,2009,714,95.00元,16开,开发人员专业技术丛书,9787111262817, 8.4 ,796,['PHP', 'web开发', 'mysql', '编程', '计算机', 'web', 'LAMP', '技术']
More Effective C++（中文版）,梅耶(Scott Meyers),电子工业出版社,博文视点,35个改善编程与设计的有效方法,,2011-1-1,317,59.00元,平装,传世经典书丛,9787121125706, 9.2 ,317,['C++', '编程', 'C/C++', '计算机', '程序设计', '经典', '侯捷', 'Meyers']
C语言接口与实现,David R. Hanson,人民邮电出版社,,创建可重用软件的技术,C,2011-9,368,75.00元,平装,图灵程序设计丛书·C/C++系列,9787115260314, 9.1 ,123,['C', '程序设计', 'C语言', '接口', '编程', 'C/C++', '计算机', '计算机科学']
21天学通C语言,Bradley L.Jones,人民邮电出版社,,,,2003-3-1,512,52.00元,平装（带盘）,,9787115111449, 8.6 ,64,['C语言', 'C', '程序设计', '编程', '计算机', 'c语言', 'C/C++', 'C++']
疯狂Java讲义,李刚,电子工业出版社,,,,2008-10,889,99.00元,,,9787121066467, 8.0 ,479,['JAVA', '疯狂java', '计算机', '编程', 'Java', '入门', '李刚', '讲义']
Design Patterns,Erich Gamma,Addison,,elements,,1994-10-31,416,GBP,Hardcover,Addison-Wesley Professional Computing Series,9780201633610, 9.1 ,290,['设计模式', '软件工程', '计算机', 'Programming', 'design', '软件开发', '编程', '经典']
趣学算法,陈小玉,人民邮电出版社,,,,2017-7-1,587,89.00元,平装,,9787115459572, 9.0 ,38,['算法', '编程', '计算机科学', '计算机', '数学', '数据结构', '经典课本', '2017']
计算机组成原理,唐朔飞,高等教育出版社,,,,2008-1,428,43.00元,平装,,9787040223903, 7.3 ,500,['计算机组成原理', '计算机', '计算机科学', '考研', '教材', '计算机组成原理(第2版)（附光盘）', '计算机系统', '计算机技术']
Effective C++中文版,[美]
            Scott Meyers,华中科技大学出版社,,,,2001-9,259,49.80元,平装16开,,9787560925257, 9.2 ,1357,['C++', '编程', '计算机', 'C/C++', '经典', 'programming', 'Effective', '侯捷']
JavaScript,[美]
            David Flanagan,O'Reilly,,The,,2011-5-13,1096,GBP,Paperback,,9780596805524, 9.4 ,135,['JavaScript', '前端开发', 'Web开发', 'Programming', 'Web', "O'Reilly", '计算机', '编程']
基于Python的金融分析与风险管理,斯文,人民邮电出版社,异步图书,,,2019-10,443,118元,平装,,9787115516114, 7.8 ,11,['金融', 'python', '量化', '风险管理', '计算机', '编程', '投资', '量化投资']
Game Programming Patterns,Robert Nystrom,Genever,,,,2014-11-2,354,USD,Paperback,,9780990582908, 9.6 ,86,['游戏编程', '设计模式', '编程', '游戏开发', '游戏', '计算机', '程序设计', 'programming']
游戏设计、原型与开发,【美】Jeremy Gibson,电子工业出版社,,基于Unity与C#从构思到实现,,2017-5,728,128,平装,,9787121311215, 8.2 ,30,['游戏开发', 'C#', '游戏', '游戏设计', '计算机', 'Unity3D', '编程', '技术']
Python编程无师自通,[美] 科里·奥尔索夫（Cory Althoff）,人民邮电出版社,异步图书,专业程序员的养成,,2019-1-1,242,59,平装,,9787115497109, 7.4 ,67,['python', 'Python', '编程', '入门', '计算机', '程序设计', '2019', '人民邮电出版社']
Python Cookbook,David Beazley,O'Reilly,,,,2013-5-29,706,USD,Paperback,,9781449340377, 9.3 ,124,['Python', 'python', '编程', '计算机', 'programming', 'Programming', '编程语言', '计算机科学']
R for Data Science,Hadley Wickham,O'Reilly,,Visualize,,,2016-12-25,518,USD,Paperback,,9781491910399, 9.4 ,201,['R', '数据科学', '数据分析', '编程', '统计', 'Programming', 'R语言', '统计学']
编程的修炼（中英双语）,[荷]Edsger W. Dijkstra,电子工业出版社,博文视点,,A,2013-7,456,79.00元,平装,,9787121202506, 9.3 ,29,['编程', '计算机科学', '计算机', '程序设计', 'Dijkstra', '经典', 'Programming', '编程思维']
C++代码整洁之道：C++17可持续软件开发模式实践,[德] 斯提芬·罗特,机械工业出版社,,C++17可持续软件开发模式实践,,,,89,平装,华章程序员书库,9787111621904,  ,0,['C++', '软件开发', '软件工程', '编程', '计算机科学-C/C++', '计算机科学']
The Linux Command Line, 2nd Edition,William Shotts,No,,A,,2019-3-7,504,USD,Paperback,,9781593279523, 9.2 ,11,['Linux', 'Shell', 'Bash', '命令行', 'Linux/Unix', '计算机', '编程', '每天编程1小时']
有效的单元测试,科斯凯拉 (Lasse Koskela),机械工业出版社,,,Effective,2014-11-1,198,CNY,平装,华章程序员书库,9787111483434, 7.6 ,44,['单元测试', '测试', '软件工程', '计算机', '软件测试', 'Java', '软件开发', 'java']
机器学习与优化,[意] 罗伯托·巴蒂蒂,人民邮电出版社,图灵教育,,The,2018-5,272,89.00元,平装,图灵程序设计丛书,9787115480293, 8.3 ,17,['机器学习', '人工智能', '深度学习', '优化', '计算机', 'python', '编程', '图灵']
具体数学（英文版第2版）,[美] Ronald L. Graham,机械工业出版社,,计算机科学基础,Concrete,2002-8,657,49.00元,平装,经典原版书库,9787111105763, 9.5 ,839,['数学', '具体数学', '计算机科学', '计算机', '算法', '算法基础', 'knuth', '经典']
循序渐进Linux（第2版）,高俊峰,人民邮电出版社,,基础知识,,2016-2-1,578,99.00元,平装,,9787115409850, 7.8 ,25,['Linux', '编程', '计算机', '运维', 'LINUX', 'Linux/Unix', '非常不错的一本书', '应用']
Erlang/OTP并发编程实战,[美] Martin Logan,人民邮电出版社,,,Erlang,2012-7-12,356,79.00元,平装,图灵程序设计丛书,9787115285591, 8.4 ,112,['erlang', '并发编程', 'Erlang/OTP', 'Erlang', '编程', '函数式编程', '计算机', '程序设计']
程序设计实践,Brian W. Kernighan      Rob Pike,电子工业出版社,,,The,2011-6,329,59.00元,,博文视点评注版,9787121134586, 8.3 ,49,['编程', '程序设计', '计算机', '计算机科学', '软件架构', '软件开发', '软件工程', '实践']
C++ How to Program (10th Edition),Paul Deitel,Pearson,,,,2016-3-10,1080,$173.20,Paperback,,9780134448237,  ,0,['C++', '计算机科学', '英文原版', '编程', 'cs']
Java编程的逻辑,马俊昌,机械工业出版社,,,,2018-1-1,675,99,平装,Java核心技术系列,9787111587729, 9.0 ,125,['Java', '计算机', '编程', 'java', '编程原理', '由浅入深', '通俗易懂', '软件开发']
Low-Level Programming: C, Assembly, and Program Execution on Intel® 64 Architecture,Igor Zhirkov,Apress,,,,2017-6-29,435,USD,Paperback,,9781484224021,  ,0,['计算机', '编程', 'Programming', 'C', 'programming', '汇编', 'pl', 'os']
Spring in Action,Craig Walls,Manning,,5,,2018-9-30,520,USD,Paperback,,9781617294945, 8.7 ,42,['Spring', 'Java', '编程', '计算机', '技术', '软件开发', 'boot', '模式']
Intermediate Perl,Randal L. Schwartz,O'Reilly,,,,2006-3-15,280,USD,Paperback,,9780596102067, 8.5 ,92,['perl', 'programming', '编程', 'Perl', '脚本语言', '计算机', "O'Reilly", 'oreilly']
Effective C++,[美]
            Scott Meyers,Addison-Wesley,,55,,2005-5-22,320,USD,Paperback,Addison-Wesley Professional Computing Series,9780321334879, 9.3 ,913,['C++', '编程', '计算机', 'Programming', '经典', '程序设计', 'Scott_Meyers', 'effective']
Processing,Casey Reas,MIT,,A,,2007-9-28,736,GBP,Hardcover,,9780262182621, 9.0 ,192,['processing', '编程', '交互', 'Design', '新媒体艺术，Processing', '新媒体', '设计', '交互设计']
实现模式,Kent Beck,人民邮电出版社,,,,2009-1,176,29.00元,,,9787115192264, 8.1 ,247,['实现模式', '设计模式', '编程', '程序设计', '软件开发', '软件工程', 'Programming', '计算机']
通用源码阅读指导书――MyBatis源码详解,,,,,,,,,,,9787121391460,  ,0,['阅读源码', '编程', '源码', '开源', '程序', '科学', '代码']
The Art of Readable Code,Dustin Boswell,O'Reilly,,,,2011-10-8,300,USD,Paperback,,9780596802295, 8.6 ,268,['编程', '代码质量', 'Programming', '软件开发', '计算机', '软件工程', 'code', "O'Reilly"]
Go语言从入门到进阶实战（视频教学版）,徐波,机械工业出版社,,,,2018-6,398,99,平装,,9787111598244, 6.8 ,19,['Go', '编程', '程序猿', '计算机', '科幻小说', 'Cellnet']
Working Effectively with Legacy Code,Michael Feathers,Prentice,,Effectively,,2004-10-2,456,USD,Paperback,,9780131177055, 8.6 ,75,['programming', '软件开发', '编程', 'refactoring', '计算机', '软件工程', '程序设计', 'TDD']
性能之巅,Brendan Gregg,电子工业出版社,博文视点,洞悉系统、企业与云计算,Systems,2015-8-15,628,128,平装,,9787121267925, 8.7 ,233,['性能优化', '计算机', '性能', 'Linux', '架构', '操作系统', '服务器', '编程']
链接器和加载器,John R.Levine,北京航空航天大学出版社,,,Linkers,2009-9,184,28.00元,,嵌入式系统译丛,9787811245714, 8.0 ,123,['链接和加载', '编程', '计算机', '编译原理', '链接器和加载器', '计算机科学', '底层', 'Programming']
Python for Everybody,Dr. Charles Russell Severance,CreateSpace,,Exploring,,2016-4-9,242,USD,Paperback,,9781530051120, 9.2 ,70,['Python', 'python', 'Programming', '计算机', '入门', '计算机科学', '编程', '英文原版']
Rust编程之道,张汉东,电子工业出版社,博文视点,,,2019-1,580,128,平装,,9787121354854, 7.2 ,87,['Rust', 'rust', '编程', '计算机', '编程语言', '张汉东', '给力', '软件开发']
The Elements of Programming Style, 2nd Edition,Brian W. Kernighan,McGraw-Hill,,,,1978-1-1,168,USD,Paperback,,9780070342071, 9.4 ,45,['programming', '编程', '计算机', '经典', '程序设计', 'Programming', 'style', '软件工程']
Ruby编程语言,廖志刚,/,,,电子工业出版社,The,2009-1,431,68.00元,O'reilly系列,平装, 8.7 ,260,['ruby', 'Ruby', '编程', 'Programming', '计算机', '编程语言', '松本行弘', "O'Reilly"]
The Hitchhiker's Guide to Python,Kenneth Reitz,O'Reilly,,Best,,2016-8-25,300,USD,Paperback,,9781491933176, 7.9 ,48,['Python', '编程', 'Programming', '计算机', '软件开发', '英文', '计算科学', 'python']
奇思妙想,Dennis E. Shasha,人民邮电出版社,图灵教育,15位计算机天才及其重大发现,Out,2012-3,196,32.00元,平装,,9787115268815, 8.1 ,325,['计算机', '传记', '计算机科学', '技术史', '科普', '计算机大师', '计算机科普', 'IT']
金融数据分析导论：基于R语言,（美）Ruey S.Tsay,机械工业出版社,,华章统计学精品译丛,An,2013-10,,69.00,,统计学精品译丛,9787111435068, 8.6 ,83,['数据分析', '金融', 'R', '数据挖掘', '量化', '金融数学', '统计', '编程']
计算机程序设计艺术（第3卷）,苏运霖,国防工业出版社,,排序与查找,,2002-9,779,98.00元,,计算机程序设计艺术（中文版）,9787118028126, 9.9 ,47,['算法', '计算机', '计算机程序设计艺术', '计算机科学', '程序设计', '编程', '经典', 'algorithm']
The Art of Doing Science and Engineering: Learning to Learn,Richard R. Hamming,CRC,,Learning,,1997,376,USD,Hardcover,,9789056995003,  ,0,['方法论', '科学', '学习方法', '计算机', 'R.R.Hamming', '编程', 'programming', '方法論']
一站式学习C编程,宋劲杉,电子工业出版社,博文视点,,Linux,2011-3,471,59.00元,Paperback,,9787121129827, 9.3 ,233,['C', 'C语言', '编程', 'Linux', '计算机', '国产好书', '程序设计', '宋劲彬']
Spring源码深度解析,郝佳,人民邮电出版社,,,,2013-9,386,69.00元,平装,,9787115325686, 6.5 ,124,['spring', 'Java', '源码', 'Spring', '开源框架', '编程', '计算机', '软件开发']
编译原理,Alfred V. Aho,机械工业出版社,,（英文版·第2版）,Compilers:,2011-1,1009,78.00元,平装,经典原版书库,9787111326748, 9.1 ,61,['编译原理', '计算机', '计算机科学', 'Compiler', '编程', '经典', '紫龙书', '編程語言']
机器学习实战,Peter Harrington,人民邮电出版社,,,Machine,2013-6,332,69.00元,,,9787115317957, 8.1 ,1165,['机器学习', 'python', 'MachineLearning', '数据挖掘', '算法', '数据分析', '计算机', '编程']
算法新解,刘新宇,人民邮电出版社,图灵教育,,,2016-12-1,566,CNY,平装,图灵原创,9787115440358, 9.2 ,66,['算法', '计算机', '编程', '计算机科学', '函数式编程', 'Algorithm', '程序设计', 'algorithm']
深入理解计算机系统,（美）Randal E.Bryant, David R.O'Hallaron,电子工业出版社,,Computer,,2006-7,978,89.00元,平装,国外计算机科学教材系列,9787121025808, 9.7 ,311,['计算机', '计算机科学', '计算机系统', '操作系统', 'CSAPP', '系统体系结构', '计算机结构', '编程']
程序员应该知道的97件事,Kevlin Henney,电子工业出版社,,,,2010-9,256,45.00元,平装,,9787121117565, 7.2 ,161,['程序设计', '计算机', '编程', '软件开发', '程序员', '程序员应该知道的97件事', '软件工程', "O'Reilly"]
Python Programming,John M. Zelle,Franklin,,An,,2003-12,517,USD,Paperback,,9781887902991, 8.0 ,29,['python', 'programming', '计算机', '编程', 'Python', '计算机科学', 'ComputerScience', '程序设计']
JavaScript模式,Stoyan Stefanov,中国电力出版社,,,JavaScript,2012-7,208,38.00元,,,9787512329232, 8.7 ,247,['JavaScript', '设计模式', '前端开发', 'javascript', 'Web前端开发', '编程', '编写高质量代码', 'web前端']
Elasticsearch实战,Radu Gheorghe,人民邮电出版社,异步图书,,Elasticsearch,2018-10,337,79.00,平装,,9787115449153, 7.7 ,40,['elastcsearch', '搜索', '计算机', '软件开发', '计算机科学', '编程', 'es', '技术']
漫画数据库,[日] 高桥麻奈 著,科学出版社,,,,2010-5,220,32.00元,平装,欧姆社学习漫画,9787030271686, 8.1 ,205,['数据库', '漫画', '科普', '计算机', '欧姆社学习漫画', '编程', '日本', '计算机技术']
软件随想录 卷1,杨　帆,人民邮电出版社,图灵教育,,Joel,2015-4,284,49.00元,平装,软件随想录,9787115384058, 8.9 ,87,['软件工程', '计算机', '管理', '项目管理', '软件随想录', '程序员', '软件开发', '软件随笔']
WebRTC权威指南,Alan B. Johnston,,,,WebRTC:,2016-8,,,,,9787111547150, 6.9 ,13,['WebRTC', '计算机', '编程', '音视频', '金图可借', '通信', '软件开发', 'webrtc']
Java Concurrency in Practice,Brian Goetz,Addison-Wesley,,,,2006-5-19,384,USD,Paperback,,9780321349606, 9.5 ,329,['Java', 'concurrency', '并发', '编程', 'programming', '计算机', '并发程序设计', 'java']
深入理解Kafka：核心设计与实践原理,朱忠华,电子工业出版社,博文视点,,,2019-1,456,99,平装,,9787121359026, 9.6 ,94,['Kafka', 'kafka', '消息队列', '中间件', '计算机', 'MQ', '大数据', 'Java']
